1410632200,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s3-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s4-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,s4-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632200,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632201,s1-eth1,1250258.00,28644.00,1278902.00,28644,1250258,829.00,434.00,1263.00,434,829,0.00,0.00,0,0
1410632201,s1-eth3,20262.00,886776.00,907038.00,886776,20262,307.00,588.00,895.00,588,307,0.00,0.00,0,0
1410632201,s1-eth2,8406.00,377108.00,385514.00,377108,8406,127.00,250.00,377.00,250,127,0.00,0.00,0,0
1410632201,s2-eth1,886776.00,20262.00,907038.00,20262,886776,588.00,307.00,895.00,307,588,0.00,0.00,0,0
1410632201,s2-eth3,13992.00,625550.00,639542.00,625550,13992,212.00,415.00,627.00,415,212,0.00,0.00,0,0
1410632201,s2-eth2,6360.00,277880.00,284240.00,277880,6360,96.00,184.00,280.00,184,96,0.00,0.00,0,0
1410632201,s3-eth1,625550.00,13992.00,639542.00,13992,625550,415.00,212.00,627.00,212,415,0.00,0.00,0,0
1410632201,s3-eth3,6162.00,268796.00,274958.00,268796,6162,93.00,178.00,271.00,178,93,0.00,0.00,0,0
1410632201,s3-eth2,7854.00,358268.00,366122.00,358268,7854,119.00,238.00,357.00,238,119,0.00,0.00,0,0
1410632201,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632201,lo,1152.00,1152.00,2304.00,1152,1152,12.00,12.00,24.00,12,12,0.00,0.00,0,0
1410632201,s4-eth1,268796.00,6162.00,274958.00,6162,268796,178.00,93.00,271.00,93,178,0.00,0.00,0,0
1410632201,s4-eth2,6162.00,268796.00,274958.00,268796,6162,93.00,178.00,271.00,178,93,0.00,0.00,0,0
1410632201,total,3101730.00,3133386.00,6235116.00,3133386,3101730,3069.00,3089.00,6158.00,3089,3069,0.00,0.00,0,0
1410632202,s1-eth1,1250446.00,28446.00,1278892.00,28446,1250446,831.00,431.00,1262.00,431,831,0.00,0.00,0,0
1410632202,s1-eth3,20550.00,924846.00,945396.00,924846,20550,311.00,615.00,926.00,615,311,0.00,0.00,0,0
1410632202,s1-eth2,7986.00,355880.00,363866.00,355880,7986,121.00,236.00,357.00,236,121,0.00,0.00,0,0
1410632202,s2-eth1,924846.00,20550.00,945396.00,20550,924846,615.00,311.00,926.00,311,615,0.00,0.00,0,0
1410632202,s2-eth3,13884.00,613536.00,627420.00,613536,13884,210.00,408.00,618.00,408,210,0.00,0.00,0,0
1410632202,s2-eth2,6756.00,294656.00,301412.00,294656,6756,102.00,196.00,298.00,196,102,0.00,0.00,0,0
1410632202,s3-eth1,613536.00,13884.00,627420.00,13884,613536,408.00,210.00,618.00,210,408,0.00,0.00,0,0
1410632202,s3-eth3,5766.00,249236.00,255002.00,249236,5766,87.00,166.00,253.00,166,87,0.00,0.00,0,0
1410632202,s3-eth2,8274.00,362786.00,371060.00,362786,8274,125.00,241.00,366.00,241,125,0.00,0.00,0,0
1410632202,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632202,lo,1152.00,1152.00,2304.00,1152,1152,12.00,12.00,24.00,12,12,0.00,0.00,0,0
1410632202,s4-eth1,249236.00,5766.00,255002.00,5766,249236,166.00,87.00,253.00,87,166,0.00,0.00,0,0
1410632202,s4-eth2,5766.00,249236.00,255002.00,249236,5766,87.00,166.00,253.00,166,87,0.00,0.00,0,0
1410632202,total,3108198.00,3119974.00,6228172.00,3119974,3108198,3075.00,3079.00,6154.00,3079,3075,0.00,0.00,0,0
1410632203,s1-eth1,1250853.12,28553.45,1279406.62,28582,1252104,833.17,432.57,1265.73,433,834,0.00,0.00,0,0
1410632203,s1-eth3,21370.63,936077.94,957448.56,937014,21392,323.68,624.38,948.05,625,324,0.00,0.00,0,0
1410632203,s1-eth2,7688.31,344399.62,352087.91,344744,7696,115.88,229.77,345.65,230,116,0.00,0.00,0,0
1410632203,s2-eth1,936077.94,21370.63,957448.56,21392,937014,624.38,323.68,948.05,324,625,0.00,0.00,0,0
1410632203,s2-eth3,14409.59,629578.44,643988.00,630208,14424,217.78,419.58,637.36,420,218,0.00,0.00,0,0
