1410632161,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s2-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632161,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632162,s1-eth1,1251052.00,28314.00,1279366.00,28314,1251052,830.00,429.00,1259.00,429,830,0.00,0.00,0,0
1410632162,s1-eth3,18942.00,838426.00,857368.00,838426,18942,287.00,557.00,844.00,557,287,0.00,0.00,0,0
1410632162,s1-eth2,9372.00,428584.00,437956.00,428584,9372,142.00,284.00,426.00,284,142,0.00,0.00,0,0
1410632162,s2-eth1,838426.00,18942.00,857368.00,18942,838426,557.00,287.00,844.00,287,557,0.00,0.00,0,0
1410632162,s2-eth3,9438.00,418804.00,428242.00,418804,9438,143.00,278.00,421.00,278,143,0.00,0.00,0,0
1410632162,s2-eth2,9504.00,419622.00,429126.00,419622,9504,144.00,279.00,423.00,279,144,0.00,0.00,0,0
1410632162,s3-eth1,418804.00,9438.00,428242.00,9438,418804,278.00,143.00,421.00,143,278,0.00,0.00,0,0
1410632162,s3-eth2,9438.00,418804.00,428242.00,418804,9438,143.00,278.00,421.00,278,143,0.00,0.00,0,0
1410632162,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632162,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632162,total,2564976.00,2580934.00,5145910.00,2580934,2564976,2524.00,2535.00,5059.00,2535,2524,0.00,0.00,0,0
1410632163,s1-eth1,1250290.00,28380.00,1278670.00,28380,1250290,829.00,430.00,1259.00,430,829,0.00,0.00,0,0
1410632163,s1-eth3,19074.00,855866.00,874940.00,855866,19074,289.00,569.00,858.00,569,289,0.00,0.00,0,0
1410632163,s1-eth2,9330.00,423280.00,432610.00,423280,9330,141.00,280.00,421.00,280,141,0.00,0.00,0,0
1410632163,s2-eth1,855866.00,19074.00,874940.00,19074,855866,569.00,289.00,858.00,289,569,0.00,0.00,0,0
1410632163,s2-eth3,9462.00,421832.00,431294.00,421832,9462,143.00,280.00,423.00,280,143,0.00,0.00,0,0
1410632163,s2-eth2,9702.00,434034.00,443736.00,434034,9702,147.00,289.00,436.00,289,147,0.00,0.00,0,0
1410632163,s3-eth1,421832.00,9462.00,431294.00,9462,421832,280.00,143.00,423.00,143,280,0.00,0.00,0,0
1410632163,s3-eth2,9462.00,421832.00,431294.00,421832,9462,143.00,280.00,423.00,280,143,0.00,0.00,0,0
1410632163,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632163,lo,864.00,864.00,1728.00,864,864,9.00,9.00,18.00,9,9,0.00,0.00,0,0
1410632163,total,2585882.00,2614624.00,5200506.00,2614624,2585882,2550.00,2569.00,5119.00,2569,2550,0.00,0.00,0,0
1410632164,s1-eth1,1249750.00,28248.00,1277998.00,28248,1249750,831.00,428.00,1259.00,428,831,0.00,0.00,0,0
1410632164,s1-eth3,18414.00,830038.00,848452.00,830038,18414,279.00,551.00,830.00,551,279,0.00,0.00,0,0
1410632164,s1-eth2,9834.00,418108.00,427942.00,418108,9834,149.00,278.00,427.00,278,149,0.00,0.00,0,0
1410632164,s2-eth1,830038.00,18414.00,848452.00,18414,830038,551.00,279.00,830.00,279,551,0.00,0.00,0,0
1410632164,s2-eth3,9174.00,411234.00,420408.00,411234,9174,139.00,273.00,412.00,273,139,0.00,0.00,0,0
1410632164,s2-eth2,9240.00,418804.00,428044.00,418804,9240,140.00,278.00,418.00,278,140,0.00,0.00,0,0
1410632164,s3-eth1,411234.00,9174.00,420408.00,9174,411234,273.00,139.00,412.00,139,273,0.00,0.00,0,0
1410632164,s3-eth2,9108.00,411234.00,420342.00,411234,9108,138.00,273.00,411.00,273,138,0.00,0.00,0,0
1410632164,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632164,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632164,total,2546792.00,2545254.00,5092046.00,2545254,2546792,2500.00,2499.00,4999.00,2499,2500,0.00,0.00,0,0
