1410632125,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,s1-eth3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632125,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632126,s1-eth1,1250496.00,28380.00,1278876.00,28380,1250496,832.00,430.00,1262.00,430,832,0.00,0.00,0,0
1410632126,s1-eth3,14722.00,655110.00,669832.00,655110,14722,223.00,435.00,658.00,435,223,0.00,0.00,0,0
1410632126,s1-eth2,13662.00,619540.00,633202.00,619540,13662,207.00,412.00,619.00,412,207,0.00,0.00,0,0
1410632126,s2-eth1,655110.00,14722.00,669832.00,14722,655110,435.00,223.00,658.00,223,435,0.00,0.00,0,0
1410632126,s2-eth2,14656.00,655110.00,669766.00,655110,14656,222.00,435.00,657.00,435,222,0.00,0.00,0,0
1410632126,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632126,lo,536.00,536.00,1072.00,536,536,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1410632126,total,1949182.00,1973398.00,3922580.00,1973398,1949182,1925.00,1941.00,3866.00,1941,1925,0.00,0.00,0,0
1410632127,s1-eth1,1249538.00,28380.00,1277918.00,28380,1249538,829.00,430.00,1259.00,430,829,0.00,0.00,0,0
1410632127,s1-eth3,14718.00,656624.00,671342.00,656624,14718,223.00,436.00,659.00,436,223,0.00,0.00,0,0
1410632127,s1-eth2,13662.00,618774.00,632436.00,618774,13662,207.00,411.00,618.00,411,207,0.00,0.00,0,0
1410632127,s2-eth1,656624.00,14718.00,671342.00,14718,656624,436.00,223.00,659.00,223,436,0.00,0.00,0,0
1410632127,s2-eth2,14784.00,656624.00,671408.00,656624,14784,224.00,436.00,660.00,436,224,0.00,0.00,0,0
1410632127,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1410632127,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
